TV_ID,Dialogue_ID,Utterance_ID,Speaker,Gender,Age,Neuroticism,Extraversion,Openness,Agreeableness,Conscientiousness,Scene,FacePosition_LU,FacePosition_RD,Sentiment,Emotion,DA,Utterance
14,14_051,14_051_014_merged,宋暖,female,young,high,high,high,high,high,home,185_36,484_365,negative,disgust,"statement-non-opinion, statement-opinion","Even if he comes to intern in an aircraft carrier In my heart, he's still a super idiot"
14,14_052,14_052_000_merged,周格格,female,young,high,high,low,high,high,home,326_21,561_330,positive,relaxed,"statement-opinion, question",Do you really hate him that much? Sometimes I feel he's quite cute
14,14_052,14_052_002_merged,宋暖,female,young,high,high,high,high,high,home,209_30,511_386,"positive, negative","relaxed, negative-other","statement-non-opinion, statement-opinion, other",Oh God This Miss Zhou Gege beside me She said she likes Zhang Sheng Then let him stay in the sales department forever I will never lower myself to visit your sales department again
14,14_052,14_052_007_merged,周格格,female,young,high,high,low,high,high,home,343_41,589_334,positive,positive-other,statement-opinion,When did I say I liked him
14,14_052,14_052_008_merged,宋暖,female,young,high,high,high,high,high,home,0_0,0_0,positive,positive-other,statement-non-opinion,I can see from your expression that you really like him
14,14_052,14_052_009_merged,周格格,female,young,high,high,low,high,high,home,0_0,0_0,positive,positive-other,disagreement,I don't
14,14_053,14_053_000_merged,宋暖,female,young,high,high,high,high,high,home,0_0,0_0,positive,relaxed,statement-non-opinion,You still say you don't
14,14_053,14_053_001_merged,周格格,female,young,high,high,low,high,high,home,0_0,0_0,positive,positive-other,disagreement,"I don't, I don't like him"
14,14_054,14_054_000_merged,张盛,male,young,high,high,high,low,low,home,0_0,0_0,negative,depress,"statement-non-opinion, statement-opinion, question",I'm about to collapse No matter what I do They just won't fire me Why
14,14_054,14_054_004_merged,赵小川,male,young,low,low,low,high,high,home,277_51,600_375,negative,"negative-other, worried",statement-opinion,"In today's society, it's really tough for girls How much do they have to suffer to get into a big company"
14,14_054,14_054_006_merged,张盛,male,young,high,high,high,low,low,home,182_28,519_291,negative,depress,statement-opinion,It's all my mom's doing She's forced me to this point
14,14_054,14_054_008_merged,赵小川,male,young,low,low,low,high,high,home,111_39,373_313,"positive, negative, neutral","worried, positive-other, neutral",statement-opinion,To be or not to be is when I start protecting flowers Girls are like flowers They are so delicate How can they withstand such torment
14,14_054,14_054_012_merged,张盛,male,young,high,high,high,low,low,home,224_14,326_125,negative,negative-other,"statement-non-opinion, question","Big brother, although I can't understand what you're saying But I can feel that you are on my side, right"
14,14_055,14_055_000_merged,赵小川,male,young,low,low,low,high,high,home,219_33,520_369,neutral,neutral,statement-non-opinion,It's time
14,14_055,14_055_001_merged,张盛,male,young,high,high,high,low,low,home,233_56,505_388,negative,"anger, depress","statement-non-opinion, question, other",Teacher Zhao I even called you Teacher Zhao When I'm in so much pain Can you do something
14,14_055,14_055_005_merged,赵小川,male,young,low,low,low,high,high,home,432_116,601_262,negative,anger,"statement-non-opinion, statement-opinion","I said are you annoying, he won't fire you Fire yourself, so annoying"
14,14_055,14_055_007_merged,张盛,male,young,high,high,high,low,low,home,422_117,591_285,positive,happy,"interjection, statement-opinion",This new perspective has shocked me Really It makes a lot of sense
14,14_056,14_056_000_merged,黄晓峰,male,young,high,high,low,low,high,office,153_31,333_229,negative,anger,"statement-non-opinion, statement-opinion",It's outrageous This Zhang Sheng Truly has gone too far
14,14_056,14_056_003_merged,陈建,male,young,low,low,low,low,high,office,348_52,596_364,negative,anger,question,So what
14,14_056,14_056_004_merged,黄晓峰,male,young,high,high,low,low,high,office,0_0,0_0,negative,anger,"statement-non-opinion, statement-opinion, answer, question",Zhang Sheng He didn't even consult me He just didn't come to work His phone is off now If we continue to indulge him like this He's gone too far How are our leaders going to manage these interns in the future Isn't he just relying on being born with a golden key We have people here who weren't born with a golden key We work our fingers to the bone He looks down on us
14,14_056,14_056_015_merged,陈建,male,young,low,low,low,low,high,office,303_49,552_356,"neutral, negative","anger, neutral","statement-opinion, question",Have we said enough Complaining is the most incompetent behavior
14,14_057,14_057_000_merged,黄晓峰,male,young,high,high,low,low,high,office,219_40,482_343,negative,depress,question,So what about Zhang Sheng We really can't do anything about him
14,14_057,14_057_002_merged,陈建,male,young,low,low,low,low,high,office,460_44,708_291,neutral,neutral,statement-non-opinion,If we really want to deal with it There's only one person who can handle it That’s Song Nuan
14,14_057,14_057_005_merged,黄晓峰,male,young,high,high,low,low,high,office,0_0,0_0,"positive, negative","positive-other, happy, negative-other","statement-non-opinion, appreciation, question","Boss Gao, send Song Nuan to deal with Zhang Sheng Zhang Sheng definitely won't take him seriously Then Song Nuan will have to receive a major demerit The president's chosen person receiving major demerits all the time I wonder what the president would say"
14,14_057,14_057_010_merged,陈建,male,young,low,low,low,low,high,office,213_39,468_347,neutral,neutral,statement-non-opinion,This is precisely the effect we want
14,14_058,14_058_000_merged,郝敏,female,young,low,low,low,high,high,office,0_0,0_0,neutral,neutral,other,Song Nuan
14,14_058,14_058_001_merged,宋暖,female,young,high,high,high,high,high,office,0_0,0_0,neutral,neutral,"question, other","Hey, Teacher Hao Are we still buying this at noon today?"
14,14_058,14_058_003_merged,郝敏,female,young,low,low,low,high,high,office,285_73,364_152,neutral,neutral,answer,We're not buying noodles today. Let me give you another task.
14,14_058,14_058_005_merged,宋暖,female,young,high,high,high,high,high,office,0_0,0_0,neutral,neutral,question,"Okay, what's the task?"
14,14_058,14_058_006_merged,郝敏,female,young,low,low,low,high,high,office,190_49,411_333,neutral,neutral,question,"Among you interns, who has a better relationship with Zhang Sheng?"
14,14_059,14_059_000_merged,宋暖,female,young,high,high,high,high,high,office,272_30,572_307,neutral,neutral,answer,"Zhao Xiaochuan, they're good friends."
14,14_059,14_059_001_merged,郝敏,female,young,low,low,low,high,high,office,259_74,395_174,neutral,neutral,"statement-non-opinion, question",Zhao Xiaochuan seems to have another job today. Why don't you run an errand instead?
14,14_059,14_059_003_merged,宋暖,female,young,high,high,high,high,high,office,0_0,0_0,negative,"astonished, worried","question, other",Teacher Hao What do you want me to do?
14,14_059,14_059_005_merged,郝敏,female,young,low,low,low,high,high,office,267_68,432_185,neutral,neutral,statement-non-opinion,"You see, Zhang Sheng didn't come to work today without reason. The sales department needs manpower again. They're asking our administrative department to assist. Just go and tell Zhang Sheng to come to work normally."
14,14_059,14_059_009_merged,宋暖,female,young,high,high,high,high,high,office,0_0,0_0,negative,"depress, astonished","statement-non-opinion, question","I, Teacher Hao, I'm not familiar with him. Can’t you let someone else do it?"
14,14_060,14_060_000_merged,郝敏,female,young,low,low,low,high,high,office,0_0,0_0,"negative, neutral","negative-other, neutral","statement-non-opinion, question","Look, I'm giving you a task. And you're being picky about it, right?"
14,14_060,14_060_002_merged,宋暖,female,young,high,high,high,high,high,office,0_0,0_0,negative,fear,disagreement,"No, no, no, it's not like that."
14,14_060,14_060_003_merged,郝敏,female,young,low,low,low,high,high,office,0_0,0_0,"neutral, negative","negative-other, neutral","statement-non-opinion, question","Is the work difficult? Look, kid, this is Zhang Sheng's home address. Complete the little task I gave you well. Don't let this little thing affect your final assessment score."
14,14_061,14_061_000_merged,张盛,male,young,high,high,high,low,low,home,546_163,679_284,negative,depress,statement-opinion,Are you sick? You are taking this seriously.
14,14_061,14_061_001_merged,宋暖,female,young,high,high,high,high,high,home,0_0,0_0,neutral,neutral,"statement-non-opinion, question","This is real, I just want to complete my task. I’ll leave once you finish your writing. You've seen the messages I gave you. None of those three items fits."
14,14_061,14_061_005_merged,张盛,male,young,high,high,high,low,low,home,361_39,585_318,negative,"disgust, negative-other","statement-non-opinion, question",I just don’t want to go to work What can you do to me
14,14_061,14_061_007_merged,宋暖,female,young,high,high,high,high,high,home,235_46,461_314,"negative, neutral","anger, negative-other, neutral","statement-non-opinion, statement-opinion, interjection","I can’t do anything to you But this is what your mom wants So you have to write it Okay You don’t have to write it But you have to go back to the company Or wherever you go, I’ll follow you If you go to the men’s bathroom, I’ll be squatting at the door If you go home, I'll set up a tent at the door Until you come back to JM Believe me, to keep my job I would do anything"
14,14_062,14_062_000_merged,张盛,male,young,high,high,high,low,low,home,530_62,705_331,negative,astonished,question,What are you doing
14,14_062,14_062_001_merged,宋暖,female,young,high,high,high,high,high,home,175_4,407_201,negative,negative-other,question,Are you writing or not
